,Unnamed: 0,index,id,titulo,empresa,nivel_da_vaga,link,data_publi,salario_vg,cidade_vg,descr3_vg,descr2_vg
0,0,10,v2463110,Analista de Dados Pleno,Recovery,Pleno,https://www.vagas.com.br/vagas/v2463110/analista-de-dados-pleno,Publicada ontem,a combinar,Todo o Brasil,"Descrição

Descrição:
A Recovery é reconhecida pela expertise em regularizar dívidas de consumidores e empresas por meio de negociações sustentáveis. Temos como compromisso o atendimento com agilidade, profissionalismo e inovação tecnológica. Estamos aqui para ajudar os nossos clientes a se reinserirem no mercado e limparem os seus nomes. Essa é a nossa missão: transformar dívidas em recomeços!
Na Recovery o Analista de Dados trabalhará em uma Squad de Aquisições de Carteiras, na especialidade de Pricing, atuando na precificação das carteiras bem como apoiando o time no desenvolvimento dos produtos de dados da Squad, sempre com foco em atividades que entreguem valor para nossos clientes.


Outros requisitos:
O que seria bacana você ter e conhecer:
• Graduação: Economia, Estatística, Matemática, Engenharia, física ou áreas correlatas;
• Possuir experiência em Finanças, Economia e/ou Estatística;
• Conhecimento intermediário em ferramentas estatísticas e/ou de manipulação de dados (Python, R, SAS, SQL Server) e Excel;
• Bom raciocínio lógico e analítico;
• Proatividade e facilidade de aprendizado;
• Clareza em comunicação e facilidade para trabalhar em uma equipe multidisciplinar;
• Conhecimento em modelagem estatística/matemática/computacional será um diferencial.
O que você terá que fazer:
• Precificação de carteiras de créditos a serem adquiridas pela empresa;
• Manipular, validar e tratar as bases de dados utilizadas no processo de Precificação;
• Apoiar o time de Cientistas de Dados no desenvolvimento de modelos estatísticos/matemáticos/computacionais para projeção de recuperação;
• Analisar os dados inputs do modelo financeiro de precificação para propor ajustes sensíveis em todas as premissas;
• Buscar a melhoria contínua do processo buscando aumentar a agilidade nas entregas;
• Preparar documentação e apresentação dos modelos/precificações.


Quer saber o que temos de mais legal por aqui? Dá uma olhada!
• Incentivamos nossa galera a buscar conhecimento sempre, por isso, temos um Programa de Incentivo à Educação que pode bancar parte dos estudos de quem tiver interesse;
• Subsídio parcial ou integral para cursos técnicos, cursos comportamentais, pós-graduação e MBA;
• Um dos momentos mais importantes na vida de uma pessoa, é o nascimento do seu filho. Pensando nisso, a Recovery oferece para as mamães a licença-maternidade estendida de 6 meses e para os papais a possibilidade de ficar 20 dias com a família em licença-paternidade;
• Estimulamos que o nosso time esteja sempre em movimento, para isso temos por aqui o GymPass e Ginástica Laboral no escritório;
• Gostamos de comemorar nosso desempenho e um dos nossos lemas é celebrar os bons momentos. Encontramos a melhor forma de fazer isso: Happy Hour com a galera no escritório;
• Pensando em sua saúde, disponibilizamos frutas todos os dias no escritório;
• Auxílio Home Office de R$ 200,00 – Disponibilizado uma única vez;
• Auxílio Internet de R$ 100,00 – Disponibilizado mensalmente;
• Fique OK – Programa de apoio social para orientações através de profissionais como: psicólogo, assistente social, advogado, nutricionista, consultor financeiro, consultor pet, fisioterapeuta e personal trainer;
• O Day off no mês do seu aniversário é por nossa conta, além disso sua festa também! Mensalmente ocorre a festa dos aniversariantes;
• Eventos/Brindes Comemorativos: bazares, food bike no escritório, páscoa, dia da mulher, dia das mães, dia do homem, dia da diversidade, dia das crianças com participação dos filhos e festa de final de ano;
• Vestimenta Casual (todos os dias): aqui você pode ser quem é! ;)
• Estamos trabalhando numa jornada home office com modelo híbrido temos uma jornada flexível com idas ao nosso escritório no coração de São Paulo, a Avenida Paulista, somente quando necessário.

Quer ser parte do nosso time? Vem, #todosjuntos fazemos a diferença!","Assistência médica
Assistência odontológica
Ginástica laboral
Home office
Participação nos Lucros ou Resultados
Seguro de vida
Ver todos"
0,0,11,v2454584,Analista de Engenharia de Dados Jr,Ativa Investimentos,Júnior/Trainee,https://www.vagas.com.br/vagas/v2454584/analista-de-engenharia-de-dados-jr,Publicada em 07/11/2022,a combinar,Rio de Janeiro,"Empresa
A Ativa Investimentos é uma corretora independente que soma mais de 39 anos de excelência e tradição no mercado. Essa longa experiência é respaldada por uma equipe técnica altamente qualificada, que segue rigorosos padrões de governança e compliance. Temos um modelo de negócio plural, assim, conseguimos manter a nossa saúde financeira com a oferta de produtos e serviços diversificados. Estamos em diversas cidades brasileiras, atendemos clientes em todo o país e acreditamos que é possível fazer do mercado financeiro um ambiente mais humano e inclusivo.","Descrição

Descrição:
No #TimeAtiva você vai:
Ter a oportunidade de trabalhar e aprender com um time de alto nível;
Conectar e impactar positivamente a vida e os sonhos de nossos clientes;
Aprender na prática como aliar inovação e humanização no dia a dia.

Modalidade:
Híbrido ou 100% Home Office;

Localidade:
Brasil

Sobre a área de engenharia de dados:
A missão do time é implementar processos de engenharia de dados que viabilizem o desenvolvimento da cultura orientada a dados na empresa. Adicionalmente, a nossa equipe colabora na elaboração de relatórios analíticos para outras áreas da companhia. O nosso sucesso será alcançado por meio da construção de processos que entreguem dados de qualidade para os clientes internos. Primordialmente, você se reportará ao coordenador da área de engenharia de dados. Podendo, em alguns casos, participar de reuniões de elicitação de requisitos com outras equipes da empresa.

O que você vai fazer?
Desenvolver e manter processos de fluxo de dados (data pipeline) utilizando Apache Airflow;
Orquestrar fluxos de dados com Apache Airflow;
Catalogar dados;
Criar e gerenciar processos de ingestão, processamento, modelagem e consumo de dados (ETL/ELT);
Elaborar e atualizar relatórios analíticos e operacionais para os clientes internos;
Participar nas decisões de arquitetura de dados;
Documentar conhecimento da área;
Garantir a integridade dos dados;
Ajudar no gerenciamento de incidentes nos processos de fluxos de dados, analisando a causa raiz.

Quais conhecimentos você precisa ter?
Modelagem de Dados Básico;
Linguagem SQL Básico;
Python Básico;
Análises de Dados utilizando SQL e Python;
Docker Básico;
Linux Básico.

Nossos Benefícios:
Salário compatível com o mercado;
Participação nos Lucros e Resultados – semestral, mediante desempenho individual/organizacional;
Vale-refeição e alimentação flexíveis (R$1.440,00);
Assistência médica e odontológica Bradesco Saúde – extensível aos dependentes;
Auxílio-creche;
Vale-transporte;
Gympass;
Day off no mês do aniversário;
Parcerias com instituições de ensino e restaurantes;
Seguro de vida;
Previdência privada (PGBL/VGBL);



Outros requisitos:"
0,0,12,v2456954,Analista de Dados - Logistica,Samsung SDS Latin America Tecnologia e Logística LTDA,Estágio,https://www.vagas.com.br/vagas/v2456954/analista-de-dados-logistica,Publicada em 14/11/2022,a combinar,São Paulo,"Descrição

Descrição:
Descritivo:
Analista de dados para trabalho em armazém logístico para apoio à gestão através de análise de informações obtidas via sistemas ou monitorando rotinas de trabalho visando definição de estratégias de trabalho.

Principais atividades e responsabilidades
Coleta e análise de dados para apoio a tomadas de decisão
Elaboração de estratégias baseadas em
Mapeamento e controle de fluxos
Cronometria
Elaboração e acompanhamento de relatórios e KPIs da operação


Outros requisitos:
Pré-requisitos
Ensino superior completo
Excel Avançado
Experiência com ferramentas de BI","Assistência médica
Assistência odontológica
Auxílio creche
Participação nos Lucros ou Resultados
Seguro de vida
Vale-alimentação
Ver todos"
0,0,13,v2455959,Analista de Dados de Mobilidade,CPFL Energia,Pleno,https://www.vagas.com.br/vagas/v2455959/analista-de-dados-de-mobilidade,Publicada em 10/11/2022,a combinar,Campinas,"Descrição

Descrição:
Analista Estratégico de Dados de Mobilidade - Campinas/SP

A SUA ENERGIA FAZ A CPFL
Inovamos para oferecer as melhores soluções aos nossos clientes e trabalhamos de maneira colaborativa para entregar os melhores resultados e alcançar a excelência em tudo o que fazemos. Geramos valor de forma sustentável, atuando sempre com responsabilidade social, integridade, transparência e segurança. Para nós, o desenvolvimento de colaboradoras e colaboradores caminha junto com o crescimento da CPFL.

O Nosso Jeito de Ser valoriza a diversidade e respeita as diferenças, buscando a inclusão de pessoas plurais em nosso time: PcD, mulheres, LGBTQIAP+, pessoas negras e de diferentes gerações e nacionalidades. Dentro e fora da empresa, a nossa motivação é construir relacionamentos a longo prazo com cada profissional.

Se você se identifica com os nossos valores e acredita que pode fazer a diferença para os nossos negócios, venha compartilhar a sua energia e crescer com a CPFL.

Onde você vai atuar: Campinas/SP
Empresa: CPFL Infra – Uma empresa do Grupo CPFL

Principais Atividades:
Condução e liderança de projetos com foco em melhoria continua dos processos;
Geração e análise de dados analíticos voltados a mobilidade;
Criação e condução de apresentações de dados e resultados para a gerencia/diretoria;
Atuação om KPI', drivers e indicadores de mobilidade;
Realizar diariamente o apontamento de horas, apontando as atividades realizadas vinculadas a Empresa na qual o serviço foi realizado;
Atender as demandas de auditoria interna e externa.

O que buscamos:
Formação em Engenharia, Administração, cursos da área de Tecnologia da Informação e áreas correlatas;
Vivência em análise de dados;
Pacote Office (Excel, Power Point, dados e apresentações);
Power BI;
Inglês Avançado;
Disponibilidade para atuar em Campinas/SP.

O que oferecemos:
Vale Transporte;
Vale Refeição;
Assistência Médica;
Assistência Odontológica;
Auxílio creche (conforme regras de elegibilidade);
Seguro de Vida;
PLR;
Gympass;
Programa Fale Comigo (assessoria gratuita e sigilosa via telefone para auxílio psicológico, jurídico, financeiro, social e fonoaudiólogo).

Idiomas:
Inglês - Nível Avançado","Assistência médica
Assistência odontológica
Auxílio academia
Auxílio creche
Consignado
Convênio com empresas parceiras
Ver todos"
0,0,14,v2455049,Analista de Inteligência de Dados Sênior,Grupo Nortearh,Sênior,https://www.vagas.com.br/vagas/v2455049/analista-de-inteligencia-de-dados-senior,Publicada em 08/11/2022,a combinar,São Paulo,Empresa,"Descrição

Descrição:
VAGA PARA ANALISTA DE INTELIGÊNCIA DE DADOS SÊNIOR
Local: São Paulo - SP

Atribuições:
- Apoio na consolidação de informações do portfólio de projetos da Diretoria
- Apoio na consolidação do plano plurianual de CAPEX da área
- Acompanhamento de KPIs do portfólio
- Construção de ferramentas de controle e dashboards
- Apoio na construção dos reports gerenciais para alta direção

Requisitos:
- Superior completo em Engenharias
- Experiência na atuação em atividades de gestão, consolidação de dados, análise de KPIs, desenho e acompanhamento de planos de ação
- Experiência em gestão de dados, organização de informações
- Experiência em gestã de processos e melhorias
- Conhecimento em Ferramentas de BI
- Conhecimento Avançado em Pacote Office Excel e Power Point
- Desejável Conhecimento em Gestão de Projetos
- Desejável Experiência em Consultorias
- Desejável Experiência com SAP"
0,0,15,v2455170,Analista de Dados - Bi,Confidencial,Júnior/Trainee,https://www.vagas.com.br/vagas/v2455170/analista-de-dados-bi,Publicada em 08/11/2022,a combinar,São Paulo,"Descrição

Descrição:
Otimizar os processos relacionados a dados dentro da empresa;
Analisar dados de vendas e faturamento em geral;
Analisar produtividade do time comercial;
Organizar, compartilhar e monitorar reports, a fim de controlar e gerir os KPIs de performance de faturamento;
Criar gráficos e visões sobre os dados disponíveis;
Criar documentos de processos;
Desenvolver integração de diferentes fontes de dados em um único dashboard.

Idiomas:
Inglês - Nível Intermediário

Outros requisitos:
Afinidade com banco de dados;
Excel Avançado é imprescindível;
Pacote Office;
Bom relacionamento interpessoal;
Habilidade em comunicação;
Disponibilidade para início imediato;
Ter disponibilidade para estagiar em São Paulo, presencialmente.

Diferenciais:

Familiaridade com linguagem SQL, Python e modelagem de dados,
Conhecer ferramentas como Microsoft Power BI e Google Data Studio.","Assistência médica
Assistência odontológica
Café da manhã
Cesta básica
Participação nos Lucros ou Resultados
Seguro de vida
Ver todos"
0,0,16,v2445663,Analista de Dados e Sistemas,HOSPITAL PEQUENO PRÍNCIPE,Sênior,https://www.vagas.com.br/vagas/v2445663/analista-de-dados-e-sistemas,Publicada em 14/10/2022,a combinar,Curitiba,"Empresa
O Pequeno Príncipe maior complexo hospitalar exclusivamente pediátrico do Brasil. É um centro de referência no qual se pratica: O atendimento humanizado, que reflete o amor à criança; O aprimoramento técnico-científico, que demonstra a busca pela excelência; A democratização da informação, que se traduz na multiplicação do conhecimento.
É um hospital que se preocupa com a saúde dos seus pacientes, para além do tratamento das suas doenças.","Descrição

Descrição:
Responsabilidades:
Analisar requisitos e elaborar plano para programação das ações do site.
Criar o wireframe para o site, necessitar de um design mais complexo, fazer o pedido para a criação.
Testar as funcionalidades e tamanhos de telas, corrigindo os bugs necessários.
Realizar a manutenção dos sites - ajuste de bugs, implementação de melhorias e atualização de versões.

Atividades:
Analisar as necessidades do requisitante, funções disponíveis no site, desempenho esperado e interfaces exigidos;
Elaborar e/ou solicitar a elaboração do design do site para criação;
Desenvolver o site, utilizando programação definida;
Liberar o site para público, mantendo o período de testes necessário para correção de possíveis novos buás;
Implementar o Google Analytics, ADS e Facebook Pixel nos sites de gestão da Instituição;
Monitorar o site pelo painel de controle (desempenho, consumo de memória, erros,etc);
Programar e-mails mkt em html;
Programar NEWS de relacionamento com diferentes públicos;
Realizar testes garantindo o disparo efetivo da NEWS.



Outros requisitos:
Escolaridade:
Nível Superior Completo/ Pós-graduação
Formação Acadêmica:
Ciência da Computação; Análise de Sistemas; Engenharia da Computação, Desenvolvimento de Sistemas"
0,0,17,v2458698,Analista de Banco de Dados Pleno,Greenpeace Brasil,Pleno,https://www.vagas.com.br/vagas/v2458698/analista-de-banco-de-dados-pleno,Publicada em 18/11/2022,a combinar,100% Home Office,"Descrição

Descrição:
PRINCIPAIS ATIVIDADES:
Contribuir para o acompanhamento de estratégias de crescimento da arrecadação de recursos do Greenpeace Brasil através da melhoria da taxa de sucesso de cobrança de doações de pessoas físicas para organização, sejam doações únicas ou doações mensais;
Desenvolver ações para manter o armazenamento, organização, higienização e recuperação dos dados no CRM/Database de doadores e ex-doadores;
Organizar e monitorar a execução dos processos e atividades rotineiras de sistemas que garantam a gestão adequada do CRM/Banco de Dados, a cobrança recorrente de doações a cada mês, integração com área financeira e preenchimento de reports, além de apoio às demais áreas de Captação de Recursos do Greenpeace Brasil;
Desenvolver e automatizar processos para extração de base de dados;
Acompanhar os desenvolvimentos, integrações e mudanças nos sistemas utilizados na área de Database do Greenpeace Brasil e respectivas políticas globais e ferramentas definidas para a rede do Greenpeace globalmente;
Aderir e assegurar os valores da organização bem como a observação das políticas e procedimentos internos;
Aderir e assegurar a Não-violência.

CONHECIMENTOS:
Superior em Ciências da Computação, Tecnologia, Análise de Sistema;
Salesforce e Experiência com DBM;
desenvolvimento de projetos;
Domínio de software de planilhas e softwares analíticos similares;
Capacidade de organizar e trabalhar com grandes conjuntos de dados, para coordenar e executar a coleta, transmissão e organização dos dados entre o CRM da organização e as suas diversas origens e destinos.

Idiomas:
Inglês - Nível Fluente

Outros requisitos:
DESEJÁVEL:
Experiência com tecnologias e metodologias de análise programática;
Experiência com Hubspot ou ferramenta similar;
Conhecimento analítico de estruturas e designs de banco de dados, incluindo automação de processos Extract Transform and Load (ETL) ;
Conhecimento em sistemas de Business Intelligence e também já ter tido experiência em trabalhar com equipes seniores multiculturais, times nacionais e internacionais;
Conhecimento avançado de linguagens de programação de análise de dados: Visual Basic, linguagem SQL e/ou Python.","Assistência médica
Assistência odontológica
Auxílio creche
Bicicletário
Consignado
Horário flexível
Ver todos"
0,0,18,v2458362,Analista de Banco de Dados Pleno,Greenpeace Brasil,Pleno,https://www.vagas.com.br/vagas/v2458362/analista-de-banco-de-dados-pleno,Publicada em 18/11/2022,a combinar,100% Home Office,"Descrição

Descrição:
PRINCIPAIS ATIVIDADES:
Contribuir para o acompanhamento de estratégias de crescimento da arrecadação de recursos do Greenpeace Brasil através da melhoria da taxa de sucesso de cobrança de doações de pessoas físicas para organização, sejam doações únicas ou doações mensais;
Desenvolver ações para manter o armazenamento, organização, higienização e recuperação dos dados no CRM/Database de doadores e ex-doadores;
Organizar e monitorar a execução dos processos e atividades rotineiras de sistemas que garantam a gestão adequada do CRM/Banco de Dados, a cobrança recorrente de doações a cada mês, integração com área financeira e preenchimento de reports, além de apoio às demais áreas de Captação de Recursos do Greenpeace Brasil;
Desenvolver e automatizar processos para extração de base de dados;
Acompanhar os desenvolvimentos, integrações e mudanças nos sistemas utilizados na área de Database do Greenpeace Brasil e respectivas políticas globais e ferramentas definidas para a rede do Greenpeace globalmente;
Aderir e assegurar os valores da organização bem como a observação das políticas e procedimentos internos;
Aderir e assegurar a Não-violência.

CONHECIMENTOS:
Superior em Ciências da Computação, Tecnologia, Análise de Sistema;
Salesforce e Experiência com DBM;
desenvolvimento de projetos;
Domínio de software de planilhas e softwares analíticos similares;
Capacidade de organizar e trabalhar com grandes conjuntos de dados, para coordenar e executar a coleta, transmissão e organização dos dados entre o CRM da organização e as suas diversas origens e destinos.

Idiomas:
Inglês - Nível Fluente

Outros requisitos:
DESEJÁVEL:
Experiência com tecnologias e metodologias de análise programática;
Experiência com Hubspot ou ferramenta similar;
Conhecimento analítico de estruturas e designs de banco de dados, incluindo automação de processos Extract Transform and Load (ETL) ;
Conhecimento em sistemas de Business Intelligence e também já ter tido experiência em trabalhar com equipes seniores multiculturais, times nacionais e internacionais;
Conhecimento avançado de linguagens de programação de análise de dados: Visual Basic, linguagem SQL e/ou Python.","Assistência médica
Assistência odontológica
Auxílio creche
Bicicletário
Consignado
Horário flexível
Ver todos"
0,0,19,v2457029,Analista de Dados Sr. S&op - Goiânia,Confidencial,Sênior,https://www.vagas.com.br/vagas/v2457029/analista-de-dados-sr-s-op-goiania,Publicada em 14/11/2022,a combinar,Goias,"Descrição

Descrição:
Utilizar os bancos de dados para realizar a integração entre a equipe de compras, equipe de abastecimento, equipe comercial e demais áreas, com as estratégias corporativas adequadas as necessidades da organização. Desenvolvimento e manutenção de relatórios como a apresentações operacionais; Construção de dashboards para análise operacionais.

Idiomas:
Inglês - Nível Fluente e Inglês - Nível Avançado

Outros requisitos:
Inglês avançado será um diferencial;

Formação Superior;","Assistência médica
Assistência odontológica
Seguro de vida
Vale-refeição
Vale-transporte"
0,0,20,v2453574,Analista Atuarial Senior (focado em Dados),BNP Paribas Cardif,Sênior,https://www.vagas.com.br/vagas/v2453574/analista-atuarial-senior-focado-em-dados,Publicada em 04/11/2022,a combinar,São Paulo,"Descrição

Descrição:
- Buscamos um perfil comunicativo, com iniciativa e queira contribuir com seu conhecimento para termos estudos cada vez mais direcionadas a uma atuação estratégica da área;
- É necessário ter experiência em programação para analisar informações de diferentes bases de dados, manipulando os dados para gerar indicadores estratégicos de acompanhamento de risco;
- A posição é responsável por manter os indicadores atuais controlados e atualizados além de desenvolver análises AdHoc para identificação de tendência de risco ou visualização do risco em diferentes granularidades.

Idiomas:
Inglês - Nível Intermediário e Espanhol - Nível Intermediário

Outros requisitos:
- Conhecimento em SQL e Python para manipulação de informação e criar visualização de dados em ferramentas como Power BI;
- Conhecimento em modelagem estatística e técnicas de Machine learning será considerado um diferencial;","Assistência médica
Assistência odontológica
Auxílio academia
Auxílio creche
Auxílio farmácia
Home office
Ver todos"
0,0,21,v2459411,Analista de Faturamento Sênior (focado em Dados),BNP Paribas Cardif,Sênior,https://www.vagas.com.br/vagas/v2459411/analista-de-faturamento-senior-focado-em-dados,Publicada em 22/11/2022,a combinar,São Paulo,"Descrição

Descrição:
• Analisar e validar KPIs e Dashboards criticamente, solicitar esclarecimentos às áreas responsáveis quanto às variações, atualizar nossa base de conhecimento e enviá-los aos clientes internos e externos, atuando de forma pró-ativa de modo a garantir a entrega desses relatórios no prazo e com a qualidade esperados;
• Suportar a gestão dos projetos relativos à área, utilizando metodologias eficazes, visando cumprir os prazos e melhorar a qualidade dos projetos entregues;
• Desenvolver novos controles e aperfeiçoar os existentes, a partir dos recursos disponíveis, de modo a ampliar e/ou melhorar as informações geridas pela área;
• Validar e emitir o faturamento das vendas de seguros pelos parceiros, atender os processos e enviar todos os documentos informados no book operacional, e atender o parceiro para dúvidas sobre o faturamento;
• Consolidar os indicadores da área de Emissão e Faturamento, visando fornecer informações.

Outros requisitos:
• Superior completo em Administração de Empresas, Ciências Econômicas, Estatística, Ciências Atuariais ou áreas afins;
• Capacidade de síntese, raciocínio lógico e visão sistêmica;
• Pacote Office nível avançado;
• Desejável conhecimento em:
Seguros;
Power BI.","Assistência médica
Assistência odontológica
Auxílio academia
Auxílio creche
Auxílio farmácia
Home office
Ver todos"
0,0,22,v2430335,10072 - Analista DBA Oracle Sr,Talent Group,Sênior,https://www.vagas.com.br/vagas/v2430335/10072-analista-dba-oracle-sr,Publicada em 20/10/2022,a combinar,Rio de Janeiro,"Descrição

Descrição:
Que tal trabalhar em uma das maiores instituições de ensino do Brasil como Administrador de Dados?

Atividades:

Profissional realizará instalação, configuração, administração e manutenção de bancos de dados Oracle, SQL Server, MySQL, Postgres e DB2;
Atendará as demandas de backup, restauração, monitoração,deployment e análise de performance em diversas tecnologias de bancos de dados, assim como o suporte de banco de dados para implementação de sistemas em produção. Ser capaz de solucionar problemas.

Requisitos:

Imprescindível experiência com Oracle Data base e Exadata;
Conhecimentos em SQL Server
Conhecimento em otimização de consultas.

Contratação: CLT Full + Benefícios: AM, AO, Seguro de vida, Auxílio Creche, bolsa de 100% nos cursos de graduação, pós-graduação e cursos livres.

Local de trabalho: Botafogo/RJ.
Horário: Segunda a sexta – 12:00h às 21:00h.
Modelo de trabalho: Hibrido – 3 dias presenciais e 2 dias remoto.

Outros requisitos:
Certificação
Oracle Database, Oracle RAC","Assistência médica
Assistência odontológica
Auxílio creche
Consignado
Previdência privada
Seguro de vida
Ver todos"
0,0,23,v2448943,Cientista de Dados Pleno,Ânima,Pleno,https://www.vagas.com.br/vagas/v2448943/cientista-de-dados-pleno,Publicada em 24/10/2022,a combinar,100% Home Office,"Empresa
Conheça o Ecossistema Ânima
Começamos a nossa jornada em maio de 2003 e, atualmente, estamos em 12 estados, nas regiões Sudeste, Sul, Nordeste e Centro-Oeste, reunindo uma comunidade de aprendizagem com cerca de 350 mil pessoas, composta por mais de 330 mil estudantes e 18 mil educadores, distribuídos em 16 instituições de ensino superior.
 Somos uma comunidade com ampla estrutura de aprendizagem multidisciplinar que transmite pertencimento e tem os estudantes no centro das decisões. Enxergamos, em cada detalhe, novas formas de promover a educação. Essa é a essência que nos faz ser diferentes. Esse é o Jeito Ânima de Ser. Estamos em busca de pessoas que se sintam estimuladas por desafios, sejam empreendedores internos, ouvintes atentos, abertos ao aprendizado constante e gostem e saibam liderar projetos e desenvolver pessoas.
 ","Descrição

Descrição:
Tratar, transformar e organizar dados (estruturados, semi-estruturados ou não-estruturados), com uso de habilidades em matemática, estatística, programação, machine learning e outros, para identificar soluções para os problemas de negócios e contribuir na tomada de decisões e estratégias da instituição;

Definir experimentos, coletar e analisar os resultados para validar hipóteses.

Utilizar os dados de forma ética e de acordo com as políticas de segurança da informação da instituição e da lei geral de proteção de dados;

Interagir com diversas áreas da empresa (tecnologia, produto, analytics, operação), para entender, definir e desenvolver projetos e iniciativas de Big Data e Machine Learning.

Desenvolver novos algoritmos e/ou adaptar algoritmos do estado da arte para resolver problemas e criar novas ferramentas para automatizar o trabalho;

Desenvolver e treinar analistas de dados da holding nas principais teorias e aplicações de aprendizado de máquina e inteligência artificial, seja através da oferta de cursos, da realização de palestras e de consultorias e consultas pontuais;

Servir como ponto focal na empresa para discutir a adoção de novas ferramentas de análise de dados avançadas, aprendizado de máquina e inteligência artificial;

Implementar e acompanhar diferentes tipos de soluções de machine learning e estatísticas (modelagem supervisionada, semi-supervisionada e não-supervisionada)

Outros requisitos:
Desejável formação em Tecnologia da Informação, Ciência da Computação, Matematica, Estatística, Engenharias, e Correlatos ou experiência relevante na área.

Experiência profissional atuando em área de BI e experiência em projetos de BigData e Analytics;

Capacidade de traduzir um problema de negócios em um problema de Data Science;

Conhecimento de monitoramento e deploy de modelos;

Programação em linguagens de Data Science (tais como: R, Python, SQL).

Domínio em técnicas de estatística: Estatística Básica Variáveis Aleatórias Contínuas e Discretas; função densidade de probabilidade e distribuição acumulada; propriedades de distribuições: médias, medianas, quartis, moda, variância, etc; testes de hipótese; principais distribuições: Normal, Bernoulli, Binomial, Uniforme, Poisson e Geométrica

Conhecimento de técnicas estatísticas e experiência na criação de modelos estatísticos (probabilidades, simulações e previsões, árvore de decisão, regressão linear, análise preditiva, estatística multivariada);

Data Mining/Data wrangling: limpeza e manipulação de dados, extrair informações de arquivos, expressão regular, transformações matemáticas.

Métodos de análise avançada utilizando ferramentas de inteligência artificial: machine learning (aprendizagem supervisionada e não supervisionada);

Conhecimentos de pacotes como: Tensorflow, Keras, Pytorch, Numpy, Pandas, Sklearn, Tidyverse, Caret, Data.table, Shiny, Forecast entre outros;

Conhecimento em cloud computing (AWS) ou compatível;

Conhecimento em armazenamento e banco de dados em Nuvem Pública (RDS, Redshift, DynamoDB, S3 e Glacier);
Conhecimento nas plataformas Hadoop, Hive e Spark;

Ah, e vale lembrar! Nossas vagas também são direcionadas para pessoas com deficiência."
